date;knn_class_literal;knn_result;knn_score;title;url
03/16/2019; ;-1;1.21;La confluencia entre Podemos e Izquierda Unida en Castilla y León, un idilio imposible;https://www.eldiario.es/castilla-y-leon/podemos-izquierda-unida-castilla-leon_1_1648727.html
03/18/2019;feminism;4;0.63;Soraya Rodríguez, ¿de la rosa al naranja?;https://elpais.com/elpais/2019/03/18/ideas/1552932644_710777.html
03/18/2019; ;-1;1.08;La Junta elegirá al periodista que presidirá la Comisión de los debates electorales en Castilla y León;https://www.eldiario.es/castilla-y-leon/junta-comision-electorales-castilla-leon_1_1647274.html
03/18/2019;culture;1;1.44;Los 66.000 agricultores beneficiados por la PAC en Castilla y León comienzan a recibir 65 millones;https://www.eldiario.es/castilla-y-leon/agricultores-benefiados-pac-castilla-leon_1_1647899.html
03/19/2019;environment;8;0.85;¿Y si la suspensión de la caza llegara a La Rioja?;https://www.eldiario.es/la-rioja/y-si-la-suspension-de-la-caza-llegara-a-la-rioja_1_11130930.html
03/19/2019; ;-1;1.31;Castilla y León comparte con Latinoamérica su modelo de diálogo social;https://www.eldiario.es/politica/castilla-leon-comparte-latinoamerica-dialogo_1_1647271.html
03/19/2019; ;-1;4.42;Azucarera concluye la campaña de la remolacha en Castilla y León con una caída en la producción del 17%;https://www.eldiario.es/castilla-y-leon/azucarera-remolacha-castilla-leon-produccion_1_1645929.html
03/20/2019;culture;1;1.00;La Universidad de La Rioja impartirá el programa de Doctorado en Musicología;https://www.eldiario.es/la-rioja/la-universidad-de-la-rioja-impartira-el-programa-de-doctorado-en-musicologia_1_11131012.html
03/20/2019;politics;3;1.07;Los letrados de la Junta de Castilla y León se plantan ante un concurso de traslados y consiguen que la Justicia lo anule;https://www.eldiario.es/castilla-y-leon/junta-castilla-leon-traslados-justicia_1_1641042.html
03/20/2019;politics;3;1.08;Podemos e IU avanzan por separado en sus confluencias en Castilla y León, aunque tendrán que ir juntos a las generales;https://www.eldiario.es/castilla-y-leon/podemos-iu-certifican-castilla-leon_1_1644339.html
03/20/2019; ;-1;1.28;"Los economistas advierten que la situación de Castilla y León es ""muy inestable"" y que empeorará en los próximos trimestres";https://www.eldiario.es/castilla-y-leon/economistas-advierten-castilla-leon-trimestres_1_1645595.html
03/20/2019; ;-1;1.81;"IU y Anticapitalistas confluirán en Castilla y León e invitan a todas las organizaciones ""a la izquierda del PSOE""";https://www.eldiario.es/politica/iu-anticapitalistas-castilla-leon-psoe_1_1642780.html
03/21/2019;politics;3;0.86;"Garicano se siente ""absolutamente respaldado"" por Rivera a pesar de la ""diferencia de criterios"" en Castilla y León";https://www.eldiario.es/politica/garicano-absolutamente-rivera-castilla-leon_1_1642568.html
03/21/2019;poor;6;0.92;"Los profesores de Castilla y León exigen ""no ser los últimos"" del país en cuanto a la recuperación de derechos";https://www.eldiario.es/castilla-y-leon/profesores-castilla-leon-recuperacion-derechos_1_1641813.html
03/21/2019;feminism;4;1.30;"Los niños de Castilla y León hablan: ""Nos parece injusto lo que está pasando en nuestra sociedad""";https://www.eldiario.es/castilla-y-leon/castilla-leon-injusto-pasando-sociedad_1_1639277.html
03/21/2019; ;-1;1.42;Ciudadanos cierra la investigación de las primarias sin detectar anomalías;https://elpais.com/politica/2019/03/21/actualidad/1553166416_811458.html
03/21/2019; ;-1;1.81;Rigor y exclusividad;https://elpais.com/elviajero/2019/03/21/actualidad/1553161229_395802.html
03/21/2019; ;-1;2.91;La Junta de Castilla y León destina más de 8 millones a medios aéreos y tratamientos selvícolas contra incendios forestales;https://www.eldiario.es/castilla-y-leon/junta-castilla-leon-tratamientos-selvicolas_1_1639498.html
03/22/2019; ;-1;1.16;Un 'sprint' final pone sobre la mesa la aprobación de cuatro leyes en el último pleno de la legislatura en Castilla y León;https://www.eldiario.es/castilla-y-leon/sprint-aprobacion-legislatura-castilla-leon_1_1638410.html
03/22/2019; ;-1;1.21;Ciudadanos aclara que sigue investigando el puchezado en Castilla y León, con el resto de casos ya resueltos;https://www.eldiario.es/castilla-y-leon/ciudadanos-investigando-puchezado-castilla-leon_1_1637964.html
03/24/2019;environment;8;0.96;Castilla y León remienda 'in extremis' la prohibición de la caza, un conflicto originado por las políticas sobre el lobo ibérico;https://www.eldiario.es/castilla-y-leon/castilla-leon-prohibicion-conflicto-originado_1_1633045.html
03/25/2019;feminism;4;1.03;Militantes de Cs preparan una querella por las primarias en Castilla y León;https://www.eldiario.es/politica/militantes-cs-primarias-castilla-leon_1_1631763.html
03/25/2019; ;-1;1.19;"Suárez-Quiñones defiende que los censos de especies que se pueden cazar en Castilla y León ""son fiables""";https://www.eldiario.es/castilla-y-leon/suarez-quinones-defiende-especies-castilla-leon_1_1632486.html
03/25/2019; ;-1;1.22;Vox incluye entre sus financiadores al ‘número tres’ de la Fundación Francisco Franco;https://elpais.com/politica/2019/03/25/actualidad/1553526579_429825.html
03/25/2019; ;-1;1.25;"Carriedo asume con ""responsabilidad"" los servicios sociales, ""seña de identidad"" de Castilla y León";https://www.eldiario.es/castilla-y-leon/carriedo-responsabilidad-servicios-castilla-leon_1_1632323.html
03/25/2019;culture;1;1.31;Los mejores vinos de Ribera del Duero Roble por menos de 10 euros;https://elpais.com/elpais/2019/03/25/escaparate/1553504735_444336.html
03/26/2019; ;-1;1.16;La Fiscalía de Valladolid investiga el pucherazo de las primarias de Ciudadanos en Castilla y León tras una denuncia anónima;https://www.eldiario.es/castilla-y-leon/fiscalia-valladolid-ciudadanos-castilla-leon_1_1627779.html
03/26/2019; ;-1;1.50;La Fiscalía abre diligencias por el presunto fraude en las primarias de Ciudadanos en Castilla y León;https://elpais.com/politica/2019/03/26/actualidad/1553633368_405922.html
03/26/2019; ;-1;1.89;La Fundación Franco medió con José Luis Ulibarri para mejorar el tratamiento de Vox en la prensa de Castilla y León;https://www.eldiario.es/politica/fundacion-franco-empresarios-tratamiento-vox_1_1633266.html
03/27/2019;environment;8;0.72;Piñel de Abajo, capital española de la reforestación;https://elpais.com/politica/2019/03/27/diario_de_espana/1553678725_948976.html
03/27/2019;politics;3;0.86;"El candidato de Ciudadanos a la Junta de Castilla y León declara mañana en Fiscalía ""a petición propia"" por el pucherazo";https://www.eldiario.es/castilla-y-leon/ciudadanos-junta-castilla-francisco-fiscalia_1_1630868.html
03/27/2019;environment;8;0.88;Castilla y León blinda la caza por ley;https://elpais.com/sociedad/2019/03/27/actualidad/1553710435_561706.html
03/27/2019;culture;1;1.43;La basílica de las 13 tumbas que desconcierta a los expertos;https://elpais.com/cultura/2019/03/27/actualidad/1553691249_693477.html
03/27/2019;culture;1;1.53;Castilla y León cierra su actividad legislativa volviendo a hacer legal la caza tras las suspensiones judiciales;https://www.eldiario.es/castilla-y-leon/caza-castilla-leon_1_1628751.html
03/27/2019; ;-1;2.84;Así es ser adolescente y que no haya nadie de tu edad en tu pueblo;https://elpais.com/elpais/2019/03/27/album/1553688495_696982.html
03/28/2019;feminism;4;1.11;"El portavoz de la Junta de Castilla y León critica el 'cara al sol' de los dirigentes de Vox Valladolid: ""Si algo hicimos bien, fue enterrar a Franco""";https://www.eldiario.es/castilla-y-leon/junta-castilla-leon-valladolid-franco_1_1629314.html
03/28/2019; ;-1;1.22;La llave;https://elpais.com/elpais/2019/03/28/opinion/1553798725_511621.html
03/28/2019; ;-1;2.38;Soy de Soria;https://elpais.com/elpais/2019/03/28/opinion/1553787690_407739.html
03/29/2019;environment;8;0.94;Castilla y León declara época de peligro medio por incendios forestales hasta el 4 de abril;https://www.eldiario.es/castilla-y-leon/castilla-leon-declara-incendios-forestales_1_1627801.html
03/29/2019;politics;3;1.00;Equo acudirá a las elecciones autonómicas de Castilla y León con Podemos;https://www.eldiario.es/castilla-y-leon/equo_1_1630681.html
03/29/2019; ;-1;1.79;67.000 dosis de vacuna de la gripe para la campaña 2019-2020;https://www.eldiario.es/la-rioja/67-000-dosis-de-vacuna-de-la-gripe-para-la-campana-2019-2020_1_11131524.html
03/29/2019; ;-1;3.75;La caza vuelve a Castilla y León el 1 de abril tras las suspensiones judiciales y el indulto legislativo;https://www.eldiario.es/castilla-y-leon/castilla-leon-suspensiones-judiciales-legislativo_1_1630466.html
03/30/2019; ;-1;1.15;La candidatura 'Castilla y León en Marcha', la confluencia autonómica de IU, elige candidatos y programa para el 26 de mayo;https://www.eldiario.es/castilla-y-leon/elecciones-autonomicas_1_1625586.html
03/30/2019; ;-1;1.49;Cosas que no sabíamos de la Guerra Civil;https://elpais.com/cultura/2019/03/30/actualidad/1553972748_491969.html
03/31/2019;feminism;4;1.20;La manifestación ‘la España vaciada’, en imágenes;https://elpais.com/elpais/2019/03/31/album/1554029102_087177.html
03/31/2019; ;-1;1.55;Este martes se disuelve el Parlamento de La Rioja por las elecciones de mayo;https://www.eldiario.es/la-rioja/este-martes-se-disuelve-el-parlamento-de-la-rioja-por-las-elecciones-de-mayo_1_11131603.html
03/31/2019; ;-1;4.80;La ‘España vaciada’ clama por una gran alianza contra la despoblación;https://elpais.com/sociedad/2019/03/31/actualidad/1554022545_649884.html
04/01/2019;poor;6;0.99;El mercado inmobiliario se resiente en la España vacía;https://elpais.com/economia/2019/04/01/actualidad/1554118052_578260.html
04/01/2019;feminism;4;1.03;"La crisis en Ciudadanos Castilla y León: dimite una concejala de Zamora ""por pérdida de confianza en el partido""";https://www.eldiario.es/castilla-y-leon/ciudadanos-castilla-leon-concejala-zamora_1_1622114.html
04/01/2019; ;-1;1.11;Ciudadanos se fractura en Castilla y León con dimisiones en seis provincias;https://www.eldiario.es/castilla-y-leon/politica/ciudadanos-castilla-leon-valladolid-salamanca_1_1616827.html
04/01/2019; ;-1;1.19;"Militantes de Ciudadanos desconfían de la denuncia ""anónima"" interpuesta por las primarias de Castilla y León";https://www.eldiario.es/politica/afiliado-madrid-ciudadanos-primarias-denuncia_1_1621227.html
04/02/2019;environment;8;0.67;Más de 700 municipios de Castilla y León tienen sus aguas contaminadas por nitratos de origen ganadero;https://www.eldiario.es/castilla-y-leon/municipios-castilla-leon-contaminadas-nitratos_1_1617669.html
04/02/2019;environment;8;0.94;Empieza la precampaña: el presidente de Castilla y León visita las obras de una futura planta de biomasa en León;https://www.eldiario.es/castilla-y-leon/empieza-precampana-presidente-castilla-leon_1_1617705.html
04/02/2019; ;-1;1.41;Las Cortes de Castilla y León retrocederán a 81 procuradores, la menor representación de todas las legislaturas;https://www.eldiario.es/castilla-y-leon/cortes-castilla-leon-retrocederan-representacion_1_1621142.html
04/02/2019; ;-1;1.51;Dos concejales de Ponferrada y Zamora dejan Ciudadanos;https://elpais.com/politica/2019/04/02/actualidad/1554183474_695098.html
04/02/2019; ;-1;1.71;El Ciudad de León mira hacia Irán;https://elpais.com/deportes/2019/04/02/actualidad/1554209628_587012.html
04/03/2019;feminism;4;0.65;"La Junta de Castilla y León se refiere a la posible violación de una menor como un ""incidente escolar""";https://www.eldiario.es/castilla-y-leon/junta-castilla-leon-violacion-incidente_1_1614975.html
04/03/2019;feminism;4;0.71;Una víctima de pederastia denuncia a siete sacerdotes y a un obispo por encubrimiento;https://elpais.com/sociedad/2019/04/03/actualidad/1554304253_303916.html
04/03/2019; ;-1;1.14;Rivera da por cerrada la investigación de las primarias que Ciudadanos mantiene abierta;https://elpais.com/politica/2019/04/03/actualidad/1554313298_486585.html
04/03/2019; ;-1;1.99;El periodista Álex Grijelmo, premio Castilla y León de Humanidades;https://www.eldiario.es/cultura/alex-grijelmo-castilla-leon-humanidades_1_1617040.html
04/04/2019;feminism;4;0.76;"La Junta de Castilla y León se desdice del ""incidente escolar"" y confirma la investigación por agresión sexual sobre cuatro menores";https://www.eldiario.es/castilla-y-leon/junta-castilla-leon-incidente-confirma_1_1617587.html
04/04/2019;politics;3;0.97;Ricardo de Cáceres y Casillas, alma de la Transición en provincias;https://elpais.com/politica/2019/04/04/actualidad/1554390440_802559.html
04/04/2019; ;-1;1.38;La Junta de Castilla y León amenaza a Ciudadanos con una denuncia por llevar a Fiscalía el sobrecoste del Hospital de Burgos;https://www.eldiario.es/castilla-y-leon/castilla-ciudadanos-fiscalia-hospital-burgos_1_1616834.html
04/04/2019; ;-1;3.48;José Pariente Finca Las Comas 2016, verdejo como nunca;https://elpais.com/elviajero/2019/04/04/actualidad/1554366700_815233.html
04/05/2019;environment;8;0.75;La encina de las mil ovejas;https://elpais.com/elpais/2019/04/05/opinion/1554467285_147332.html
04/05/2019;feminism;4;0.91;En La Rioja ejercen más juezas que jueces;https://www.eldiario.es/la-rioja/en-la-rioja-ejercen-mas-juezas-que-jueces_1_11131948.html
04/05/2019;environment;8;0.99;La pelea del dueño de Pesquera para recuperar sus vides;https://elpais.com/elpais/2019/04/05/gente/1554472825_459634.html
04/05/2019;culture;1;1.00;Los 10 pueblos más bonitos de Castilla y León, según los lectores de EL PAÍS;https://elpais.com/elviajero/2019/04/05/album/1554482983_627399.html
04/06/2019;politics;3;0.96;Soria y la ‘malvada’ Ley D'Hondt;https://elpais.com/elpais/2019/04/06/opinion/1554556035_524504.html
04/06/2019;feminism;4;1.13;Casado apuesta por reforzar la educación concertada: “También es pública”;https://elpais.com/politica/2019/04/06/actualidad/1554566279_044443.html
04/06/2019;culture;1;1.14;El divertido infierno del románico;https://elpais.com/cultura/2019/04/06/actualidad/1554585356_528567.html
04/07/2019;culture;1;1.14;Un Burgos de Primera;https://elpais.com/deportes/2019/04/07/actualidad/1554636832_364577.html
04/09/2019; ;-1;1.01;Médicos a punto de jubilarse en La Rioja: uno de cada cinco tiene más de 60 años;https://www.eldiario.es/la-rioja/medicos-a-punto-de-jubilarse-en-la-rioja-uno-de-cada-cinco-tiene-mas-de-60-anos_1_11132106.html
04/09/2019;politics;3;1.07;Macroencuesta del CIS: El PP sólo tiene mayoría absoluta en tres provincias y dos son de Castilla y León;https://www.eldiario.es/castilla-y-leon/macroencuesta-cis-pp-castilla-leon_1_1603725.html
04/09/2019;politics;3;1.07;Macroencuesta del CIS: El PP sólo tiene mayoría absoluta en tres provincias y dos son de Castilla y León;https://www.eldiario.es/castilla-y-leon/macroencuesta-cis-pp-castilla-leon_1_1604844.html
04/09/2019; ;-1;1.43;Los crucifijos aguantan en las paredes del Ayuntamiento de Valladolid;https://elpais.com/sociedad/2019/04/09/actualidad/1554819820_576641.html
04/09/2019; ;-1;2.96;Más trenes para ir o venir a La Rioja en Semana Santa;https://www.eldiario.es/la-rioja/mas-trenes-para-ir-o-venir-a-la-rioja-en-semana-santa_1_11132144.html
04/10/2019;culture;1;0.99;Seis monumentos de Castilla y León entran en la 'Lista Roja' de Hispania Nostra;https://www.eldiario.es/castilla-y-leon/castilla-leon-lista-hispania-nostra_1_1605338.html
04/10/2019; ;-1;1.06;Cómo saber si tu casa está en riesgo de acumular gas cancerígeno (y qué hacer al respecto);https://elpais.com/elpais/2019/04/10/buenavida/1554916086_501487.html
04/10/2019; ;-1;1.39;"La Rioja abandona la reunión del Consejo Interterritorial de Salud al ver la propuesta ""electoral""";https://www.eldiario.es/la-rioja/la-rioja-abandona-la-reunion-del-consejo-interterritorial-de-salud-al-ver-la-propuesta-electoral_1_11132259.html
04/10/2019; ;-1;5.43;Del Olmo y Maroto apuntan a la industria como nuevo modelo productivo para Castilla y León;https://www.eldiario.es/castilla-y-leon/olmo-maroto-productivo-castilla-leon_1_1600949.html
